age,country_region,device_type,education_background,course_level,course_category,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
27.0,3,2,2,2,4,10.0,12.0,21.5,24.0,3.0,4.0,3.5,36.1,0.678,0.0,47.2
28.0,1,1,2,2,0,3.0,7.0,43.0625,26.0,6.0,4.0,1.0,64.8,0.796,0.0,81.4
24.0,2,2,2,0,1,30.0,16.0,34.0,25.0,7.0,6.0,1.0,42.6,0.644,0.0,67.9
23.0,4,0,1,1,0,34.0,8.0,36.9,17.0,6.0,3.0,0.0,72.6,0.89,1.0,84.2
29.0,2,1,2,1,1,49.0,16.0,10.1,31.0,6.0,2.0,2.0,46.5,0.912,0.0,43.8
23.0,0,1,0,0,4,34.0,21.0,32.1,36.0,5.0,6.0,1.0,73.6,0.761,1.0,92.5
27.0,2,0,2,2,1,30.0,25.0,3.4,29.0,6.0,3.0,3.5,61.1,0.768,0.0,55.0
27.0,0,1,3,0,2,12.0,19.0,22.6,22.0,8.0,5.0,1.0,94.7,0.808,0.0,81.2
33.0,0,1,0,2,1,22.0,2.0,14.1,0.0,8.0,3.0,2.0,71.0,0.889,0.0,78.8
20.0,3,1,3,0,4,16.0,30.0,8.7,43.0,6.0,2.0,1.0,55.2,0.907,0.0,62.4
27.0,4,0,2,1,2,4.0,21.0,16.6,8.0,9.0,2.0,1.0,91.5,0.718,0.0,78.3
23.0,2,1,1,1,4,38.0,16.0,17.4,36.0,9.0,4.0,3.0,33.7,0.933,0.0,72.3
33.0,1,0,3,2,4,28.0,7.0,4.2,6.0,4.0,7.0,0.0,57.4,0.82,0.0,52.2
40.0,2,0,1,0,0,5.0,10.0,30.3,16.0,6.0,9.0,1.0,56.5,0.909,0.0,82.9
16.0,4,0,0,0,2,29.0,12.0,7.4,16.0,9.0,1.0,3.5,71.2,1.0,1.0,92.8
22.0,0,1,2,1,1,7.0,21.0,21.6,42.0,8.0,8.0,3.5,67.8,0.86,0.0,76.5
16.0,2,0,3,1,4,1.0,15.0,27.9,25.0,6.0,2.0,0.0,72.1,0.911,1.0,78.7
16.0,3,1,0,1,4,6.0,13.0,18.1,7.0,10.0,4.0,1.0,66.9,0.842,0.0,63.4
28.0,2,1,0,1,1,33.0,9.0,30.5,13.0,2.0,4.0,2.0,59.3,0.698,0.0,60.1
23.0,2,1,3,1,4,7.0,15.0,10.6,23.0,12.0,5.0,2.0,65.2,0.89,0.0,64.9
20.0,0,1,2,2,3,42.0,18.0,23.3,11.0,5.0,6.0,3.0,77.7,0.998,1.0,85.2
17.0,3,1,2,2,1,1.0,23.0,11.6,41.0,5.0,6.0,2.0,70.0,0.763,0.0,77.3
16.0,3,0,1,0,4,20.0,14.0,22.8,7.0,5.0,2.0,0.0,88.3,0.827,0.0,64.2
19.0,3,0,0,2,0,50.0,35.0,6.7,64.0,11.0,5.0,1.0,68.9,0.997,0.0,62.2
29.0,2,0,0,1,1,37.0,37.0,18.5,36.0,6.0,2.0,1.0,65.0,1.0,1.0,75.5
19.0,2,2,1,1,4,8.0,25.0,21.5,14.0,6.0,3.0,0.0,93.5,0.776,1.0,86.8
22.0,2,2,1,2,1,12.0,8.0,15.2,24.0,8.0,2.0,3.0,67.4,0.6,0.0,58.4
26.0,3,1,2,0,3,41.0,4.0,16.1,2.0,5.0,6.0,3.5,46.9,0.646,0.0,51.9
24.0,2,0,3,1,1,6.0,19.0,9.9,46.0,6.0,4.0,2.0,84.8,0.88,1.0,89.1
28.0,2,0,2,2,1,28.0,46.0,22.1,60.0,14.0,4.0,1.0,87.7,1.0,1.0,95.4
18.0,1,1,2,1,1,21.0,6.0,43.0625,1.0,7.0,6.0,0.0,68.8,0.793,0.0,74.6
29.0,1,0,1,2,1,2.0,9.0,22.4,13.0,6.0,4.0,3.5,74.2,0.83,0.0,78.8
20.0,2,0,2,1,2,10.0,46.0,9.4,68.0,7.0,2.0,1.0,59.5,0.906,0.0,57.3
31.0,0,1,2,2,1,8.0,20.0,10.9,36.0,11.0,2.0,1.0,76.7,0.79,1.0,93.7
26.0,1,0,1,1,2,37.0,20.0,20.0,16.0,10.0,3.0,2.0,50.1,0.743,0.0,56.2
23.0,0,1,0,1,1,49.0,46.0,6.0,68.0,8.0,7.0,3.0,69.5,0.974,1.0,100.0
16.0,2,1,1,1,0,13.0,20.0,20.3,45.0,3.0,6.0,3.5,74.9,0.893,1.0,94.6
19.0,2,1,3,2,3,12.0,12.0,7.7,11.0,4.0,4.0,0.0,33.9,0.73,0.0,60.0
29.0,1,1,1,1,2,21.0,20.0,16.7,0.0,6.0,3.0,1.0,64.6,0.84,0.0,75.5
16.0,1,0,0,2,0,11.0,6.0,40.1,17.0,10.0,4.0,1.0,89.0,0.792,1.0,100.0
25.0,1,1,2,1,2,18.0,11.0,12.9,13.0,6.0,2.0,0.0,91.9,0.796,0.0,70.3
19.0,1,0,0,0,1,46.0,20.0,7.8,27.0,7.0,3.0,2.0,65.3,1.0,0.0,73.6
26.0,2,1,0,0,4,7.0,15.0,13.6,31.0,5.0,6.0,1.0,61.6,0.727,0.0,62.9
26.0,2,1,1,1,1,51.0,8.0,43.0625,20.0,7.0,4.0,2.0,96.1,0.676,1.0,90.2
24.0,1,1,2,2,4,28.0,25.0,14.1,28.0,6.0,7.0,1.0,54.0,0.796,0.0,73.6
32.0,0,1,2,0,0,24.0,20.0,21.1,33.0,7.0,6.0,3.0,75.7,0.631,0.0,60.8
17.0,1,1,2,0,1,17.0,22.0,10.9,30.0,10.0,4.0,3.0,55.7,0.714,0.0,74.5
19.0,1,1,2,1,2,22.0,32.0,6.7,37.0,6.0,3.0,0.0,64.7,0.874,0.0,69.4
18.0,3,1,2,0,3,46.0,14.0,43.0625,10.0,9.0,7.0,2.0,96.0,0.826,1.0,95.4
23.0,1,2,2,1,4,9.0,14.0,20.0,17.0,6.0,3.0,1.0,74.5,0.887,1.0,88.7
32.0,3,1,1,1,4,19.0,9.0,41.4,4.0,5.0,3.0,2.0,61.1,0.852,0.0,65.3
34.0,1,1,2,1,4,10.0,34.0,7.3,59.0,9.0,2.0,1.0,33.2,0.929,0.0,66.2
16.0,1,1,2,1,0,22.0,17.0,12.5,19.0,6.0,3.0,0.0,65.5,1.0,0.0,76.7
23.0,3,1,0,0,2,40.0,11.0,30.9,25.0,12.0,4.0,1.0,55.3,1.0,1.0,90.9
24.0,0,0,1,1,4,51.0,20.0,16.1,15.0,6.0,5.0,0.0,73.4,0.898,1.0,82.9
30.0,1,1,3,2,4,22.0,15.0,25.1,26.0,7.0,5.0,3.0,79.7,0.807,0.0,95.2
29.0,3,1,3,0,0,26.0,13.0,9.7,25.0,6.0,6.0,3.0,56.6,0.771,0.0,67.5
20.0,2,0,2,1,0,7.0,23.0,26.2,6.0,5.0,2.0,1.0,43.8,0.747,1.0,69.0
23.0,3,1,2,1,4,12.0,37.0,38.1,51.0,11.0,4.0,3.0,67.6,0.754,1.0,93.6
30.0,2,0,2,1,4,46.0,19.0,15.0,19.0,6.0,3.0,3.0,68.4,0.71,0.0,56.0
26.0,0,1,0,1,1,32.0,15.0,4.4,17.0,5.0,3.0,3.5,76.6,0.698,0.0,62.0
33.0,2,1,3,2,1,38.0,14.0,31.1,27.0,8.0,3.0,0.0,74.2,0.858,1.0,100.0
34.0,0,1,0,1,4,9.0,19.0,9.4,25.0,6.0,5.0,3.0,76.3,0.658,0.0,77.1
21.0,4,1,2,1,1,30.0,8.0,13.1,19.0,5.0,2.0,0.0,71.2,0.905,0.0,58.2
22.0,3,0,0,1,3,26.0,9.0,27.7,12.0,3.0,3.0,3.0,58.4,0.714,0.0,63.3
18.0,2,0,2,1,4,39.0,17.0,8.7,21.0,8.0,6.0,0.0,66.6,0.756,0.0,54.5
30.0,3,1,3,0,4,35.0,14.0,17.5,28.0,12.0,6.0,0.0,62.3,0.555,0.0,62.0
20.0,2,2,2,1,3,3.0,16.0,32.0,22.0,9.0,5.0,2.0,92.0,0.886,1.0,92.9
16.0,2,1,2,1,4,5.0,33.0,17.9,32.0,6.0,3.0,1.0,49.8,0.711,0.0,48.2
27.0,3,1,2,1,1,26.0,16.0,4.2,19.0,10.0,3.0,3.0,52.4,0.711,0.0,53.9
24.0,2,0,2,2,2,34.0,25.0,13.1,26.0,7.0,2.0,2.0,71.0,0.938,1.0,74.9
32.0,2,1,2,1,4,46.0,19.0,16.1,30.0,6.0,5.0,2.0,69.5,0.997,0.0,68.4
29.0,2,1,3,1,1,7.0,10.0,3.6,18.0,5.0,2.0,1.0,83.3,0.729,0.0,63.1
22.0,4,1,2,2,4,41.0,31.0,20.5,14.0,7.0,3.0,1.0,82.7,0.819,1.0,100.0
22.0,1,1,0,1,2,33.0,10.0,6.5,19.0,5.0,3.0,2.0,59.3,0.875,0.0,66.2
24.0,3,2,0,0,0,39.0,23.0,22.8,40.0,6.0,5.0,1.0,47.8,0.887,0.0,73.8
27.0,3,0,2,2,3,49.0,22.0,5.6,30.0,6.0,3.0,2.0,82.1,0.873,1.0,92.9
27.0,1,0,2,0,3,45.0,26.0,14.7,27.0,8.0,4.0,0.0,55.1,0.808,0.0,67.7
38.0,2,1,1,1,1,20.0,21.0,15.2,24.0,6.0,7.0,3.5,64.0,0.799,1.0,76.8
27.0,2,1,2,2,4,52.0,14.0,22.0,20.0,6.0,3.0,3.5,33.1,0.806,0.0,66.6
22.0,0,1,2,1,1,46.0,20.0,31.9,43.0,6.0,8.0,0.0,74.5,1.0,1.0,80.9
16.0,4,1,3,2,0,40.0,11.0,16.1,5.0,4.0,2.0,0.0,59.6,0.899,0.0,64.3
20.0,2,0,3,1,1,16.0,13.0,24.2,28.0,10.0,4.0,1.0,51.6,1.0,1.0,85.3
25.0,2,1,1,0,2,1.0,19.0,5.1,22.0,9.0,1.0,0.0,39.1,0.955,0.0,64.4
22.0,3,0,3,1,0,11.0,29.0,9.1,33.0,5.0,5.0,2.0,87.9,0.896,1.0,86.3
26.0,2,1,2,1,1,46.0,10.0,14.8,22.0,9.0,3.0,3.0,65.6,0.747,0.0,72.9
19.0,3,1,0,0,4,33.0,14.0,7.8,28.0,9.0,5.0,0.0,53.4,0.954,0.0,54.9
20.0,2,1,1,0,4,38.0,9.0,5.4,13.0,1.0,1.0,1.0,45.5,0.925,0.0,42.1
30.0,2,1,2,1,4,37.0,18.0,13.1,27.0,9.0,6.0,1.0,73.9,0.827,1.0,76.5
20.0,2,1,0,2,3,18.0,14.0,7.5,9.0,5.0,3.0,1.0,66.9,0.866,1.0,88.2
16.0,2,1,0,1,4,23.0,27.0,2.1,32.0,13.0,1.0,2.0,75.0,0.819,0.0,72.5
24.0,0,1,2,2,3,10.0,21.0,16.1,16.0,6.0,3.0,3.5,57.7,0.778,0.0,72.3
21.0,1,0,1,1,0,38.0,19.0,15.5,25.0,5.0,3.0,0.0,73.1,0.868,0.0,65.8
16.0,0,1,2,2,3,51.0,32.0,9.1,37.0,6.0,5.0,1.0,82.0,0.824,0.0,72.0
25.0,1,1,0,0,2,10.0,12.0,29.9,17.0,8.0,3.0,1.0,54.5,0.859,0.0,58.0
16.0,3,1,3,1,4,23.0,43.0,29.6,47.0,7.0,4.0,3.5,70.8,1.0,1.0,78.9
25.0,0,1,1,2,2,52.0,26.0,2.9,29.0,7.0,3.0,2.0,58.9,0.817,0.0,75.7
21.0,2,0,0,1,0,25.0,6.0,30.4,4.0,6.0,5.0,2.0,63.5,0.794,1.0,85.6
19.0,4,0,0,2,4,6.0,21.0,19.3,20.0,10.0,3.0,0.0,100.0,0.952,1.0,87.5
24.0,1,1,0,1,1,29.0,11.0,14.1,26.0,2.0,2.0,2.0,66.6,0.903,0.0,72.0
22.0,3,2,2,1,4,32.0,17.0,37.7,36.0,5.0,3.0,2.0,72.8,1.0,0.0,98.6
23.0,1,0,1,2,1,17.0,27.0,15.7,27.0,12.0,1.0,2.0,74.1,0.918,1.0,82.7
23.0,3,1,3,2,4,46.0,29.0,13.0,16.0,5.0,4.0,1.0,59.5,0.814,0.0,69.1
25.0,2,1,2,0,3,3.0,23.0,10.4,32.0,8.0,2.0,1.0,58.9,0.944,0.0,60.1
17.0,3,0,2,1,4,23.0,11.0,29.2,2.0,8.0,3.0,2.0,71.7,0.805,1.0,81.0
18.0,3,0,2,1,1,21.0,13.0,15.8,21.0,11.0,3.0,1.0,62.3,0.577,0.0,61.9
19.0,0,1,2,1,2,38.0,46.0,22.4,59.0,9.0,5.0,0.0,65.4,0.855,1.0,93.1
20.0,0,1,2,2,4,13.0,10.0,11.1,5.0,3.0,5.0,1.0,56.9,0.744,0.0,78.5
26.0,2,1,3,2,0,15.0,8.0,9.1,7.0,6.0,2.0,2.0,66.9,0.679,0.0,60.1
26.0,2,2,0,0,4,46.0,19.0,34.4,19.0,9.0,4.0,0.0,55.0,0.874,0.0,69.1
24.0,1,1,2,0,3,18.0,7.0,14.9,12.0,2.0,3.0,1.0,50.4,0.522,0.0,51.1
27.0,2,0,2,1,3,22.0,26.0,12.8,30.0,10.0,5.0,1.0,48.5,0.868,0.0,65.1
24.0,3,1,2,2,2,34.0,10.0,38.6,18.0,7.0,5.0,1.0,66.9,0.875,1.0,91.8
28.0,1,2,3,1,3,25.0,32.0,31.0,27.0,5.0,7.0,1.0,68.6,1.0,1.0,91.9
18.0,2,1,1,1,4,40.0,11.0,14.4,33.0,7.0,1.0,3.5,80.6,0.979,0.0,81.5
16.0,2,1,2,2,1,43.0,8.0,26.8,0.0,11.0,5.0,2.0,47.7,0.717,0.0,64.2
28.0,2,1,0,2,4,5.0,19.0,14.3,24.0,4.0,2.0,0.0,33.4,0.912,0.0,65.7
29.0,1,1,1,2,4,38.0,17.0,21.2,27.0,12.0,6.0,2.0,66.7,0.801,1.0,89.1
16.0,3,0,2,2,0,41.0,46.0,23.2,51.0,7.0,4.0,0.0,50.9,1.0,0.0,81.5
34.0,3,1,2,1,0,2.0,22.0,30.4,16.0,5.0,3.0,1.0,73.8,0.932,0.0,79.0
26.0,3,0,1,1,1,27.0,18.0,26.9,42.0,3.0,3.0,0.0,72.9,0.855,0.0,82.4
17.0,1,0,2,2,2,25.0,7.0,9.7,17.0,9.0,1.0,0.0,81.8,0.837,1.0,81.2
24.0,2,1,1,2,1,24.0,11.0,10.3,26.0,5.0,4.0,3.0,57.9,0.911,1.0,85.2
19.0,2,1,2,2,1,21.0,42.0,1.5,59.0,7.0,2.0,1.0,64.3,0.968,0.0,57.9
29.0,2,0,1,1,2,7.0,8.0,15.6,0.0,6.0,2.0,1.0,68.0,0.673,0.0,55.4
24.0,3,1,3,0,1,31.0,30.0,9.8,37.0,11.0,3.0,3.0,66.9,0.716,0.0,61.1
16.0,3,0,3,1,3,40.0,22.0,29.1,14.0,3.0,6.0,0.0,84.6,0.795,1.0,100.0
26.0,2,1,2,0,2,3.0,18.0,10.0,26.0,6.0,1.0,3.0,79.2,1.0,1.0,85.0
21.0,1,1,3,2,4,52.0,7.0,8.5,7.0,7.0,2.0,3.0,84.2,0.681,0.0,76.5
31.0,1,1,1,0,4,35.0,12.0,15.2,22.0,6.0,4.0,0.0,55.6,1.0,0.0,72.0
18.0,2,0,2,1,4,40.0,11.0,17.9,20.0,4.0,1.0,2.0,99.6,0.727,0.0,80.4
35.0,2,1,2,1,4,23.0,13.0,8.3,17.0,6.0,2.0,3.5,63.2,0.906,0.0,61.2
32.0,2,1,1,1,0,23.0,9.0,6.2,15.0,5.0,4.0,3.0,69.6,0.647,0.0,65.4
25.0,1,1,0,2,1,14.0,29.0,15.3,28.0,8.0,7.0,1.0,83.4,0.89,1.0,85.4
27.0,3,1,0,1,2,25.0,8.0,8.3,4.0,5.0,7.0,1.0,54.7,0.749,0.0,74.9
30.0,2,0,2,2,1,2.0,20.0,19.5,7.0,5.0,8.0,2.0,68.3,0.717,0.0,67.4
16.0,0,0,1,1,4,52.0,21.0,13.2,29.0,5.0,3.0,0.0,65.2,0.762,0.0,75.3
30.0,3,2,0,1,1,36.0,7.0,32.2,19.0,9.0,6.0,1.0,60.9,0.728,0.0,73.6
25.0,3,1,0,1,2,18.0,19.0,19.8,44.0,6.0,2.0,1.0,56.4,0.926,0.0,73.3
34.0,1,1,3,2,1,43.0,14.0,34.6,10.0,6.0,2.0,0.0,51.6,0.76,0.0,61.0
20.0,1,0,1,2,0,16.0,20.0,11.6,12.0,10.0,5.0,1.0,74.3,1.0,1.0,86.3
30.0,1,0,3,1,4,51.0,16.0,8.2,15.0,6.0,1.0,2.0,85.6,0.84,1.0,78.1
18.0,2,1,3,1,1,15.0,46.0,28.0,68.0,8.0,8.0,0.0,64.4,0.933,0.0,81.5
28.0,4,0,2,0,4,44.0,16.0,7.3,22.0,7.0,3.0,3.5,83.3,0.685,0.0,68.6
20.0,2,1,0,2,1,41.0,15.0,43.0625,31.0,14.0,4.0,3.5,84.8,0.763,1.0,92.8
26.0,0,0,2,2,0,13.0,19.0,6.8,36.0,6.0,4.0,1.0,64.4,1.0,1.0,73.1
36.0,2,0,2,0,1,26.0,23.0,2.9,43.0,3.0,5.0,3.0,51.7,0.694,0.0,58.6
20.0,2,1,2,0,2,18.0,11.0,24.7,30.0,4.0,4.0,1.0,81.9,0.718,1.0,91.7
32.0,1,1,1,0,3,34.0,30.0,12.9,45.0,7.0,5.0,1.0,58.3,0.9,1.0,73.4
24.0,1,1,2,2,1,43.0,35.0,6.4,26.0,9.0,3.0,1.0,55.2,0.873,0.0,67.8
20.0,1,1,3,2,4,28.0,44.0,16.1,68.0,11.0,5.0,2.0,53.4,0.996,1.0,93.4
18.0,1,1,0,0,1,46.0,8.0,16.6,0.0,5.0,4.0,2.0,68.4,0.833,0.0,68.8
29.0,1,2,2,1,4,16.0,18.0,6.1,33.0,3.0,1.0,2.0,64.1,0.846,0.0,61.2
27.0,3,2,0,2,1,48.0,21.0,11.2,33.0,5.0,4.0,3.0,82.3,0.822,1.0,80.8
28.0,2,0,0,0,0,15.0,27.0,16.8,35.0,6.0,1.0,3.0,39.2,0.95,1.0,77.8
28.0,2,0,2,1,4,38.0,12.0,36.0,26.0,9.0,4.0,2.0,51.9,0.697,0.0,67.9
20.0,2,0,2,1,3,4.0,21.0,24.8,25.0,3.0,5.0,0.0,51.9,0.923,1.0,68.4
17.0,2,0,3,0,1,1.0,21.0,6.7,19.0,5.0,1.0,1.0,64.2,0.772,0.0,59.6
16.0,1,1,1,1,3,3.0,11.0,25.4,15.0,2.0,4.0,1.0,61.4,0.756,0.0,71.3
19.0,2,1,0,0,4,8.0,22.0,9.6,30.0,8.0,3.0,2.0,55.0,0.793,0.0,54.4
16.0,2,1,2,2,0,21.0,46.0,8.7,55.0,8.0,5.0,3.5,94.2,0.968,1.0,100.0
26.0,0,1,2,1,4,44.0,26.0,7.4,50.0,8.0,1.0,1.0,41.7,0.866,0.0,43.6
22.0,3,1,0,1,0,43.0,8.0,18.6,5.0,7.0,2.0,2.0,78.6,0.772,1.0,84.9
18.0,0,1,2,1,1,45.0,27.0,12.7,28.0,5.0,6.0,3.5,52.8,0.927,0.0,59.3
28.0,3,2,2,2,3,39.0,21.0,16.1,25.0,7.0,6.0,1.0,53.6,0.855,0.0,60.2
21.0,2,1,2,2,4,14.0,18.0,30.1,27.0,7.0,4.0,0.0,47.4,0.76,0.0,74.7
22.0,2,1,2,1,3,38.0,17.0,10.0,28.0,8.0,6.0,2.0,74.3,0.818,1.0,86.5
22.0,2,1,0,0,0,31.0,23.0,6.9,31.0,9.0,3.0,1.0,62.3,0.959,0.0,61.3
25.0,3,1,3,1,1,42.0,9.0,5.4,15.0,5.0,1.0,1.0,67.8,1.0,1.0,70.6
23.0,0,0,2,2,1,40.0,5.0,10.0,7.0,5.0,2.0,3.5,69.7,0.856,0.0,67.8
23.0,1,1,2,1,2,43.0,22.0,25.0,29.0,4.0,3.0,1.0,65.5,0.894,1.0,85.0
32.0,1,0,2,1,1,20.0,20.0,12.3,28.0,10.0,3.0,0.0,47.4,0.901,0.0,55.1
29.0,2,0,0,1,0,1.0,19.0,39.7,9.0,5.0,3.0,0.0,61.1,0.722,1.0,96.0
21.0,2,2,1,0,0,36.0,20.0,2.6,28.0,6.0,1.0,3.0,48.2,0.708,0.0,64.5
16.0,3,1,2,2,0,24.0,26.0,29.0,59.0,6.0,4.0,1.0,78.8,0.993,1.0,92.9
28.0,2,0,3,1,4,3.0,34.0,14.3,64.0,5.0,3.0,1.0,54.0,0.867,0.0,70.0
24.0,2,1,2,2,1,22.0,12.0,16.0,21.0,9.0,3.0,1.0,64.9,0.886,1.0,81.4
16.0,0,1,0,2,1,8.0,24.0,17.6,13.0,9.0,3.0,2.0,60.8,0.855,0.0,65.3
21.0,3,0,2,2,0,15.0,16.0,19.8,19.0,8.0,4.0,2.0,73.9,0.8,0.0,63.4
21.0,2,0,2,0,1,23.0,19.0,30.4,33.0,4.0,3.0,1.0,52.1,0.939,0.0,60.8
20.0,1,0,0,2,1,4.0,24.0,31.6,17.0,5.0,5.0,1.0,72.0,0.87,0.0,73.6
26.0,2,1,2,1,2,42.0,16.0,18.7,8.0,15.0,6.0,3.0,66.9,1.0,0.0,88.0
27.0,4,0,1,1,2,18.0,9.0,23.6,1.0,2.0,6.0,3.0,67.9,0.865,1.0,97.0
21.0,1,2,0,2,1,27.0,7.0,33.5,13.0,3.0,4.0,3.5,52.4,0.788,0.0,53.1
19.0,3,0,3,1,2,52.0,12.0,24.4,23.0,8.0,6.0,3.5,67.1,0.87,0.0,70.8
29.0,2,1,1,2,2,14.0,12.0,3.9,9.0,6.0,2.0,2.0,59.1,0.902,0.0,58.1
23.0,3,2,2,0,4,8.0,13.0,2.2,9.0,11.0,3.0,2.0,69.9,0.875,1.0,77.7
29.0,2,1,2,1,0,40.0,8.0,8.0,17.0,3.0,1.0,2.0,72.0,0.807,0.0,78.7
23.0,3,1,0,1,0,19.0,13.0,41.4,18.0,7.0,4.0,3.5,51.1,1.0,0.0,60.1
25.0,2,1,0,1,2,42.0,17.0,22.9,37.0,8.0,4.0,1.0,67.7,1.0,0.0,67.4
20.0,0,0,0,1,1,18.0,23.0,37.6,16.0,5.0,4.0,3.5,60.2,0.778,1.0,80.0
30.0,2,1,2,1,4,50.0,46.0,10.9,68.0,4.0,4.0,2.0,91.0,0.994,1.0,100.0
16.0,1,0,2,2,4,47.0,14.0,23.5,25.0,2.0,5.0,1.0,67.5,0.697,0.0,74.7
26.0,3,1,1,1,2,44.0,11.0,15.8,12.0,6.0,5.0,0.0,44.4,0.947,0.0,64.1
24.0,2,1,0,1,4,41.0,33.0,13.3,38.0,8.0,6.0,3.0,73.9,1.0,1.0,69.7
24.0,0,0,1,2,0,49.0,23.0,22.7,25.0,6.0,6.0,2.0,62.9,0.97,0.0,73.7
21.0,3,1,1,2,0,5.0,10.0,27.4,12.0,6.0,5.0,0.0,82.8,0.79,1.0,72.2
16.0,1,1,2,1,1,33.0,29.0,8.1,38.0,7.0,5.0,1.0,66.9,1.0,0.0,76.3
16.0,3,1,1,2,3,27.0,7.0,6.2,0.0,6.0,2.0,3.5,54.8,0.614,0.0,69.5
27.0,3,1,2,1,4,12.0,11.0,43.0625,12.0,10.0,5.0,0.0,74.3,1.0,0.0,75.1
16.0,4,1,0,0,4,10.0,12.0,29.1,24.0,4.0,5.0,3.5,64.0,0.883,1.0,100.0
29.0,2,0,2,1,0,49.0,14.0,21.0,23.0,8.0,6.0,0.0,75.2,0.813,1.0,88.9
31.0,2,1,2,2,4,9.0,16.0,11.6,28.0,9.0,2.0,1.0,84.5,0.754,0.0,63.7
24.0,3,0,2,1,3,32.0,11.0,27.0,18.0,8.0,4.0,3.5,73.7,1.0,0.0,88.2
38.0,1,0,1,0,1,52.0,14.0,18.5,32.0,3.0,5.0,2.0,77.1,1.0,1.0,82.7
25.0,0,2,1,2,0,13.0,19.0,13.3,25.0,4.0,3.0,2.0,66.9,0.854,0.0,66.5
20.0,2,0,0,0,1,6.0,29.0,17.0,53.0,12.0,5.0,3.0,72.8,0.764,0.0,73.0
21.0,2,2,2,0,1,44.0,15.0,22.3,20.0,9.0,1.0,0.0,63.6,0.715,0.0,64.1
17.0,0,1,2,2,0,48.0,15.0,33.9,21.0,6.0,6.0,0.0,66.3,0.874,1.0,99.4
29.0,3,1,3,2,4,20.0,28.0,3.6,48.0,8.0,1.0,1.0,76.5,0.684,1.0,67.2
40.0,0,0,0,1,4,4.0,12.0,13.1,26.0,6.0,5.0,1.0,51.3,0.957,0.0,56.9
24.0,1,1,2,0,3,21.0,13.0,10.4,16.0,9.0,3.0,0.0,60.7,1.0,0.0,66.5
21.0,4,1,2,0,4,36.0,26.0,22.5,57.0,4.0,5.0,2.0,85.7,1.0,1.0,92.7
29.0,0,1,2,0,0,39.0,8.0,17.6,10.0,6.0,3.0,3.5,73.9,0.603,0.0,65.7
30.0,2,0,0,1,4,2.0,17.0,20.2,29.0,8.0,3.0,3.5,58.7,1.0,1.0,100.0
33.0,2,1,1,1,1,23.0,5.0,16.4,10.0,8.0,2.0,1.0,41.4,0.96,0.0,60.5
19.0,0,0,0,2,3,50.0,8.0,12.3,8.0,6.0,4.0,3.5,80.7,0.769,0.0,62.0
16.0,1,1,2,2,1,50.0,30.0,21.4,51.0,6.0,7.0,1.0,77.9,1.0,1.0,100.0
25.0,0,0,0,2,3,10.0,17.0,17.5,17.0,6.0,5.0,2.0,81.8,0.776,0.0,76.0
31.0,3,1,0,1,1,47.0,29.0,15.4,44.0,3.0,3.0,3.5,42.8,0.754,0.0,78.2
28.0,2,0,2,1,3,4.0,10.0,7.9,13.0,5.0,5.0,3.0,51.7,0.971,0.0,66.2
28.0,2,0,3,2,1,10.0,10.0,13.1,5.0,7.0,5.0,3.5,66.2,0.732,0.0,60.2
23.0,3,1,2,2,4,1.0,8.0,16.0,10.0,9.0,1.0,3.5,66.9,0.932,1.0,85.9
16.0,1,0,0,1,1,46.0,12.0,3.0,31.0,4.0,1.0,1.0,61.9,0.725,0.0,61.6
20.0,0,1,2,2,0,22.0,6.0,10.3,18.0,4.0,2.0,0.0,77.2,0.817,0.0,66.5
23.0,2,1,0,2,1,3.0,13.0,4.7,5.0,5.0,2.0,1.0,76.7,0.722,0.0,56.9
27.0,1,2,1,2,4,4.0,34.0,30.1,37.0,8.0,7.0,0.0,72.2,0.981,1.0,92.1
24.0,2,1,2,2,4,35.0,15.0,16.0,25.0,5.0,5.0,1.0,47.8,0.947,0.0,64.7
19.0,0,1,0,0,0,10.0,11.0,40.7,8.0,8.0,3.0,1.0,48.4,0.727,0.0,83.9
26.0,2,0,3,1,4,9.0,3.0,12.3,0.0,5.0,2.0,3.0,72.0,0.68,1.0,76.6
30.0,3,0,3,0,1,26.0,12.0,13.0,2.0,9.0,2.0,1.0,68.0,0.79,0.0,73.7
18.0,2,2,1,1,2,14.0,22.0,38.2,17.0,8.0,5.0,0.0,88.5,0.689,1.0,85.9
16.0,3,0,0,1,1,44.0,10.0,17.2,0.0,4.0,3.0,1.0,95.7,0.724,1.0,73.0
16.0,2,1,3,0,2,11.0,32.0,20.7,32.0,8.0,3.0,1.0,63.0,1.0,0.0,54.7
30.0,0,1,2,2,1,7.0,42.0,16.2,54.0,8.0,3.0,2.0,38.2,0.982,0.0,72.7
16.0,0,0,2,1,4,50.0,18.0,9.1,43.0,9.0,6.0,3.5,54.4,0.953,1.0,81.3
16.0,0,1,2,2,0,47.0,33.0,12.0,55.0,10.0,6.0,2.0,59.5,1.0,1.0,92.2
23.0,2,0,3,2,0,7.0,9.0,9.9,5.0,12.0,5.0,1.0,44.0,0.859,0.0,67.6
24.0,2,0,2,2,4,51.0,27.0,32.2,25.0,8.0,6.0,1.0,61.7,0.853,1.0,78.7
